時刻,x軸の加速度,y軸の加速度,z軸の加速度,x軸の速度,y軸の加速度,z軸の加速度,PCから受信した値
2023-02-17 04:56:17.299107,6.63125673,71.88666716,18.836613319999998,0.0026165795059561727,0.028365238702249527,0.007432602654600143,b''
2023-02-17 04:56:17.503596,18.93271849,73.42434988,28.351025149999998,0.007375731948056075,0.028604361463527184,0.011044877790236995,b''
2023-02-17 04:56:17.709298,28.63934066,93.60643558,35.46280773,0.012727673289832708,0.041599844913747575,0.01576010551660545,b''
2023-02-17 04:56:17.913402,29.50428719,84.18812892,47.28374364,0.011149476813354653,0.031814142307801774,0.01786821691260343,b''
2023-02-17 04:56:18.117897,112.05862821999999,71.31003614,46.32269194,0.04138441446131935,0.026335536475386334,0.017107450917968947,b''
2023-02-17 04:56:18.322135,17.491140939999998,68.90740689,38.057647319999994,0.0065555747884928905,0.02582608309533896,0.014263778111228476,b''
2023-02-17 04:56:18.526797,44.11227303,83.99591857999998,34.69396637,0.019341104054973357,0.03682815891947655,0.015211630858040337,b''
2023-02-17 04:56:18.731920,31.234180249999998,85.34139095999998,26.52502692,0.01181063887512579,0.03227029944957849,0.010029957937028655,b''
2023-02-17 04:56:18.936492,11.82093591,104.46631978999999,37.86543698,0.004754523963971025,0.042017622348225814,0.015229938551250655,b''
2023-02-17 04:56:19.140633,3.2675757799999996,116.86388672,26.909447599999996,0.0012309002238266586,0.044022784475686194,0.010136825372697444,b''
2023-02-17 04:56:19.345009,7.6884136,103.69747842999999,39.88364555,0.0028779052143086403,0.03881574657802389,0.0149291332992334,b''
2023-02-17 04:56:19.549279,-0.28831551,53.72279003,17.87556162,-0.00011280196950669286,0.0210187669847528,0.00699372210942073,b''
2023-02-17 04:56:19.753942,7.015677409999999,68.2346707,19.989875359999996,0.0026745958754048615,0.02601319276078584,0.007620766329914375,b''
2023-02-17 04:56:19.958848,6.63125673,68.33077587,15.761247879999999,0.0026861441574759226,0.027678963709632853,0.006384458577180396,b''
2023-02-17 04:56:20.163398,3.8442068,79.47897558999999,27.582183789999995,0.0013784616058352128,0.028499693700638318,0.009890462021857616,b''
2023-02-17 04:56:20.367794,11.340410059999998,106.6767387,43.92006269,0.004566658161003545,0.04295754710778965,0.01768612525069102,b''
2023-02-17 04:56:20.572183,15.95345822,99.18053544,37.096595619999995,0.006013492928936159,0.037385088570260905,0.013983182352831136,b''
2023-02-17 04:56:20.778596,13.743039309999999,95.62464415,34.982281879999995,0.006064979019839711,0.04220037849466962,0.01543812841413228,b''
2023-02-17 04:56:20.983553,10.475463529999999,85.62970646999999,34.501756029999996,0.0039136532191008655,0.031991422185512874,0.012889922070272064,b''
2023-02-17 04:56:21.188293,10.859884209999999,83.22707722,33.6368095,0.004290301355354131,0.03287965463488263,0.013288544021008875,b''
2023-02-17 04:56:21.392468,16.433984069999998,91.78043735,34.69396637,0.006229885738207486,0.034792636725057946,0.013151981002891944,b''
2023-02-17 04:56:21.597273,14.223565159999998,90.3388598,34.021230179999996,0.00645338165747944,0.040987694311013456,0.015435791261808163,b''
2023-02-17 04:56:21.801301,11.532620399999999,84.38033926,33.06017848,0.004388347186662145,0.03210807358243528,0.0125799286017525,b''
2023-02-17 04:56:22.005943,12.39756693,83.13097205,32.09912678,0.0047204290359488255,0.03165248927206221,0.012221886031085205,b''
2023-02-17 04:56:22.211085,13.646934139999999,88.99338741999999,35.36670255999999,0.008078894011887883,0.0526834919366479,0.020936852087146463,b''
2023-02-17 04:56:22.415305,17.202825429999997,101.10263884,39.01869901999999,0.00662387921082086,0.038929167205424164,0.015023994187657763,b''
2023-02-17 04:56:22.619904,14.60798584,98.12337856999999,43.05511616,0.0055307105812829604,0.03715036515450265,0.01630104171326252,b''
2023-02-17 04:56:22.824374,18.45219264,83.80370823999999,27.67828896,0.006862979058837482,0.0311693632255583,0.010294468588256223,b''
2023-02-17 04:56:23.028836,5.670205029999999,83.03486688,35.17449222,0.0022603470826538796,0.03310067592224186,0.01402181410594494,b''
2023-02-17 04:56:23.233802,6.054625709999999,80.34392212,36.42385943,0.0026835320460492085,0.03561004429360537,0.016143788023072148,b''
2023-02-17 04:56:23.438373,12.013146249999998,87.26349436,36.039438749999995,0.0051640755388007165,0.03751184471389024,0.015492226616458993,b''
2023-02-17 04:56:23.642728,14.992406519999998,101.29484918,45.457745409999994,0.005615489636156212,0.037940551772635445,0.017026452550680915,b''
2023-02-17 04:56:23.847352,11.82093591,97.93116823,33.444599159999996,0.0065667106319153845,0.05440226125142544,0.018578986178084733,b''
2023-02-17 04:56:24.052119,9.514411829999998,84.28423409,29.600392359999997,0.00479769254218354,0.04250077130802765,0.01492615457567581,b''
2023-02-17 04:56:24.257321,7.496203259999999,77.36466184999999,29.50428719,0.0030007661041082656,0.030969445048754096,0.011810707614927196,b''
2023-02-17 04:56:24.462487,3.8442068,71.11782579999999,32.48354746,0.0014701146381383978,0.02719712080551062,0.012422468692278699,b''
2023-02-17 04:56:24.667061,16.145668559999997,103.31305775,32.77186297,0.007633414448363851,0.04884476507152158,0.01549401385057081,b''
2023-02-17 04:56:24.871636,14.992406519999998,97.93116823,27.774394129999997,0.00570127687439026,0.037241032916767836,0.010561980876275356,b''
2023-02-17 04:56:25.075927,6.24683605,80.05560660999998,29.792602699999996,0.002353191604377969,0.030157055483755357,0.011222913805482904,b''
2023-02-17 04:56:25.280639,7.784518769999999,84.86086510999999,28.254919979999997,0.0033630247142895087,0.03666112126813914,0.012206534148162973,b''
