時刻,x軸の加速度,y軸の加速度,z軸の加速度,x軸の速度,y軸の加速度,z軸の加速度,PCから受信した値
2023-02-17 05:21:19.120895,-17.491140939999998,-80.24781695,-56.79815546999999,-0.00612604285265661,-0.028105746054507108,-0.019892809483053497,b''
2023-02-17 05:21:19.324403,-8.361149789999999,-90.24275463,-51.800686629999994,-0.0030798855842419925,-0.03324152371965283,-0.01908113022886937,b''
2023-02-17 05:21:19.527909,-0.9610517,-81.97771000999998,-56.89426063999999,-0.00034278234081241976,-0.02923933367128484,-0.02029271457604409,b''
2023-02-17 05:21:19.731465,2.4987344199999995,-92.64538388,-57.95141750999999,0.0008906383414029051,-0.03302212927360415,-0.020655958456472945,b''
2023-02-17 05:21:19.935057,14.800196179999999,-92.93369938999999,-22.96913563,0.00523650434757883,-0.032881166910101456,-0.00812678272126277,b''
2023-02-17 05:21:20.138661,3.9403119699999998,-104.17800427999998,-39.49922487,0.001421378138203977,-0.037579851263672026,-0.014248449141632591,b''
2023-02-17 05:21:20.342429,-12.781987609999998,-102.25590087999998,-26.33281658,-0.0046930935191085155,-0.037544748152868124,-0.00966847837764817,b''
2023-02-17 05:21:20.546187,35.27059739,-93.79864592,-7.8806239399999995,0.013093071016442082,-0.034819720196082926,-0.002925427311566864,b''
2023-02-17 05:21:20.749781,68.33077587,-86.59075817,37.577121469999994,0.024909438206123014,-0.031565968809672995,0.013698439294671516,b''
2023-02-17 05:21:20.953543,16.722299579999998,-100.71821815999999,0.67273619,0.0059963079853559975,-0.0361156940730325,0.0002412307810200076,b''
2023-02-17 05:21:21.157290,12.87809278,-86.59075817,-24.9873442,0.004685394664363685,-0.03150403427298443,-0.009091064274116434,b''
2023-02-17 05:21:21.360889,-1.6337878899999998,-89.47391326999998,-35.65501807,-0.0005940262156087783,-0.032531670984553784,-0.012963748587708324,b''
2023-02-17 05:21:21.564667,10.28325319,-89.76222878,-33.54070433,0.003775646665729937,-0.03295751388577628,-0.01231495968534091,b''
2023-02-17 05:21:21.768273,10.955989379999998,-102.35200604999999,-31.330285419999996,0.004012203142110593,-0.037482424090740096,-0.011473493195694573,b''
2023-02-17 05:21:21.972056,13.070303119999998,-93.60643558,-26.428921749999997,0.004786487958995167,-0.03427970052962337,-0.009678560211227705,b''
2023-02-17 05:21:22.175925,10.09104285,-99.75716646,-33.6368095,0.0037604093490983814,-0.037174332422637235,-0.012534697830346886,b''
2023-02-17 05:21:22.379794,7.592308429999999,-96.48959067999999,-29.984813039999995,0.0028111588935360032,-0.03572662695069084,-0.011102298415039513,b''
2023-02-17 05:21:22.583516,9.994937679999998,-96.48959067999999,-34.886176709999994,0.0039676597683921955,-0.03830317699475927,-0.013848658614733722,b''
2023-02-17 05:21:22.787149,10.5715687,-95.62464415,-33.348493989999994,0.003891587751525094,-0.03520118011647355,-0.012276190452666924,b''
2023-02-17 05:21:22.991042,5.57409986,-104.27410944999998,-37.577121469999994,0.0020359804595670994,-0.038086875838416745,-0.013725316546469912,b''
2023-02-17 05:21:23.194752,6.43904639,-96.58569585,-27.101657939999996,0.0023626547799722175,-0.035439821699128515,-0.009944308178319261,b''
2023-02-17 05:21:23.398560,-12.87809278,-83.41928755999999,-27.966604469999996,-0.004777505961840234,-0.03094682966320761,-0.010375031603643947,b''
2023-02-17 05:21:23.602392,-19.317139169999997,-94.85580278999998,-28.63934066,-0.007309031453814896,-0.03589061713864794,-0.010836275488713909,b''
2023-02-17 05:21:23.806259,-12.20535659,-97.64285272,-28.351025149999998,-0.0045162948197230435,-0.03613035855778435,-0.010490606077382836,b''
2023-02-17 05:21:24.010158,-6.054625709999999,-99.27664061,-25.371764879999997,-0.002225931369025602,-0.03649820800319503,-0.009327712403546684,b''
