時刻,x軸の加速度,y軸の加速度,z軸の加速度,x軸の速度,y軸の加速度,z軸の加速度,PCから受信した値
2023-02-17 05:03:19.960549,26.909447599999996,86.494653,24.31460801,0.02998062339658737,0.09636628948903084,0.027089634711916447,b''
2023-02-17 05:03:20.168902,27.005552769999998,86.39854783,24.218502839999996,0.009909044674165202,0.03170189025649606,0.008886403052988712,b''
2023-02-17 05:03:20.372997,27.005552769999998,86.494653,24.31460801,0.010546468600573178,0.03377872505522106,0.009495574932188333,b''
2023-02-17 05:03:20.577601,26.909447599999996,86.39854783,24.218502839999996,0.010220229632089683,0.032814237283041336,0.009198206668882491,b''
2023-02-17 05:03:20.782088,26.909447599999996,86.39854783,24.218502839999996,0.010066252537821896,0.03231986082680294,0.009059627284042193,b''
2023-02-17 05:03:20.987281,26.909447599999996,86.494653,24.122397669999998,0.01163810204181459,0.03740818513441013,0.010432727187485114,b''
2023-02-17 05:03:21.191987,26.909447599999996,86.39854783,24.218502839999996,0.010348543877313432,0.033226217663241187,0.00931368948958422,b''
2023-02-17 05:03:21.397184,26.909447599999996,86.39854783,24.122397669999998,0.010188151070785523,0.032711242187986045,0.009132949709879767,b''
2023-02-17 05:03:21.602082,26.81334243,86.494653,24.218502839999996,0.010132586419949519,0.032685762645002114,0.009152013540607129,b''
2023-02-17 05:03:21.805967,27.005552769999998,86.39854783,24.122397669999998,0.010205221448053692,0.03264944513094292,0.009115696026555042,b''
2023-02-17 05:03:22.009981,26.909447599999996,86.39854783,24.218502839999996,0.010162488221737931,0.032628846111947496,0.009146239399562717,b''
2023-02-17 05:03:22.214125,26.909447599999996,86.39854783,24.218502839999996,0.010464026698016937,0.03359700000541466,0.009417624028216665,b''
2023-02-17 05:03:22.418199,26.81334243,86.494653,24.218502839999996,0.011634894185675648,0.037531916728028136,0.010508936683841341,b''
2023-02-17 05:03:22.622051,27.005552769999998,86.39854783,24.218502839999996,0.010037817184553433,0.032113870636720776,0.009001885873686888,b''
2023-02-17 05:03:22.825893,27.005552769999998,86.39854783,24.218502839999996,0.010211660073565554,0.03267004414996677,0.009157787681630225,b''
2023-02-17 05:03:23.030032,27.005552769999998,86.494653,24.218502839999996,0.010269607703250472,0.03289198196767984,0.00920975495094467,b''
2023-02-17 05:03:23.235749,26.81334243,86.494653,24.31460801,0.011002007084371712,0.03549034543345897,0.009976730438523873,b''
2023-02-17 05:03:23.440409,26.909447599999996,86.59075817,24.218502839999996,0.013684714253130892,0.04403545550746912,0.012316242827822066,b''
2023-02-17 05:03:23.648381,26.909447599999996,86.494653,24.218502839999996,0.010489689547057424,0.03371685925839074,0.009440720592365892,b''
2023-02-17 05:03:23.852201,26.909447599999996,86.494653,24.218502839999996,0.010008511127480801,0.03217021433829359,0.00900766001471709,b''
2023-02-17 05:03:24.056257,27.005552769999998,86.494653,24.31460801,0.012445863128760948,0.03986219507436317,0.011205705948668765,b''
2023-02-17 05:03:24.260592,26.909447599999996,86.39854783,24.122397669999998,0.012446481786739128,0.03996209687954888,0.011157381887386464,b''
2023-02-17 05:03:24.464335,26.909447599999996,86.494653,24.31460801,0.010104746811393284,0.03247954332232439,0.009130360511733215,b''
2023-02-17 05:03:24.668344,26.909447599999996,86.39854783,24.122397669999998,0.010104746811393284,0.03244345494084655,0.009058183748791748,b''
2023-02-17 05:03:24.872562,26.717237259999994,86.494653,24.218502839999996,0.011593192055983081,0.037531916728028136,0.010508936683848447,b''
2023-02-17 05:03:25.076372,26.909447599999996,86.39854783,24.218502839999996,0.010059836825575985,0.0322992618077933,0.009053853143015544,b''
2023-02-17 05:03:25.280494,26.909447599999996,86.39854783,24.218502839999996,0.010136825372683234,0.03254645003590895,0.009123142835420595,b''
2023-02-17 05:03:25.484418,26.909447599999996,86.39854783,24.41071318,0.010271555330177762,0.03297902943512554,0.00931776804952733,b''
2023-02-17 05:03:25.688319,26.909447599999996,86.39854783,24.218502839999996,0.009989263990689778,0.0320726725987015,0.008990337591626485,b''
2023-02-17 05:03:25.892821,27.005552769999998,86.494653,24.31460801,0.01044988921776735,0.03346939607115473,0.009408619117806438,b''
2023-02-17 05:03:26.097122,26.81334243,86.39854783,24.218502839999996,0.010081444027946418,0.0324846529788374,0.00910582041231578,b''
2023-02-17 05:03:26.301025,26.909447599999996,86.39854783,24.122397669999998,0.011439214961740163,0.03672805089490794,0.010254439126384796,b''
2023-02-17 05:03:26.504826,26.909447599999996,86.494653,24.218502839999996,0.009925106868081457,0.03190212921890634,0.008932596181267627,b''
2023-02-17 05:03:26.708922,26.909447599999996,86.39854783,24.218502839999996,0.010104746811407495,0.03244345494078971,0.009094272130255376,b''
2023-02-17 05:03:26.913795,27.005552769999998,86.39854783,24.218502839999996,0.010276046328755228,0.032876034340119986,0.009215529091989083,b''
2023-02-17 05:03:27.117991,26.909447599999996,86.39854783,24.218502839999996,0.009950769717136154,0.0319490784846721,0.008955692745416854,b''
2023-02-17 05:03:27.321888,27.005552769999998,86.39854783,24.31460801,0.012368599622533338,0.0395707155182663,0.011136141297129143,b''
2023-02-17 05:03:27.525823,26.909447599999996,86.59075817,24.31460801,0.010162488221737931,0.03270143531347003,0.00918253400035951,b''
2023-02-17 05:03:27.729781,26.81334243,86.494653,24.31460801,0.010075051228938037,0.032500165254532476,0.00913615756601871,b''
2023-02-17 05:03:27.933820,27.005552769999998,86.494653,24.122397669999998,0.010243853201160391,0.032809494238563275,0.009150203393232914,b''
2023-02-17 05:03:28.138098,26.909447599999996,86.39854783,24.218502839999996,0.00993152258033092,0.03188728142754371,0.00893837032231204,b''
2023-02-17 05:03:28.341979,25.563975219999996,86.494653,24.9873442,0.011190285325994864,0.037861867644323866,0.010937872875018684,b''
2023-02-17 05:03:28.545873,27.005552769999998,86.20633749,24.79513386,0.010024939933515498,0.03200132071310691,0.0092043932485808,b''
2023-02-17 05:03:28.749926,27.389973449999996,87.64791503999999,23.257451139999997,0.010500687910933948,0.03360220131492042,0.00891637359455899,b''
2023-02-17 05:03:28.953872,27.774394129999997,86.97517884999999,24.122397669999998,0.011409588119022374,0.03572898701634131,0.009909365459776609,b''
2023-02-17 05:03:29.157808,26.52502692,85.82191681,24.026292499999997,0.009916124870926524,0.03208369387573384,0.008981997165676603,b''
2023-02-17 05:03:29.362010,28.351025149999998,85.53360129999999,25.948395899999998,0.01466116274605156,0.04423198252197835,0.013418691326876342,b''
2023-02-17 05:03:29.565797,26.717237259999994,86.20633749,24.31460801,0.010051679705725292,0.032432937755402236,0.009147751674618121,b''
2023-02-17 05:03:29.769851,26.140606239999997,86.30244266,24.122397669999998,0.01108745062373373,0.03660489213280016,0.010231434215285162,b''
2023-02-17 05:03:29.973801,27.293868279999998,86.30244266,23.93018733,0.010294651894298568,0.03255139929967754,0.009025944794672114,b''
2023-02-17 05:03:30.177757,27.389973449999996,86.30244266,24.218502839999996,0.012577316490364865,0.0396295796783761,0.011120995633575603,b''
2023-02-17 05:03:30.381961,27.19776311,86.68686333999999,24.31460801,0.010355669900548037,0.03300641077851196,0.009257895706156205,b'a'
2023-02-17 05:03:30.588231,28.254919979999997,86.494653,22.873030459999995,0.010865971071154945,0.03326317674850543,0.008796262295732049,b''
2023-02-17 05:03:30.792748,25.179554539999998,86.20633749,24.026292499999997,0.009587227964459544,0.03282344841284157,0.009148118286759654,b''
2023-02-17 05:03:30.997169,26.909447599999996,86.59075817,24.026292499999997,0.010104746811350651,0.032515631703745385,0.009022095367299698,b''
2023-02-17 05:03:31.201783,26.909447599999996,86.30244266,24.122397669999998,0.010354959589562895,0.033209834683702866,0.009282481632055806,b''
2023-02-17 05:03:31.405902,26.52502692,86.78296850999999,24.122397669999998,0.01047264208307297,0.03426375290212036,0.009524033198715642,b''
2023-02-17 05:03:31.611677,26.81334243,86.30244266,24.31460801,0.01120018385347521,0.036049337277518134,0.01015643912160158,b''
2023-02-17 05:03:31.816923,27.19776311,86.11023232,23.737976989999996,0.01153584017100684,0.036523366760548015,0.010068383470809295,b''
2023-02-17 05:03:32.021027,26.909447599999996,86.30244266,24.41071318,0.010156072509516889,0.03257197540528978,0.0092130086335942,b''
2023-02-17 05:03:32.225181,27.101657939999996,86.494653,24.026292499999997,0.010092923570255152,0.03221145820293714,0.00894762727853049,b''
2023-02-17 05:03:32.429693,27.005552769999998,86.39854783,24.218502839999996,0.011512262428482245,0.03683104599008402,0.010324164170697259,b''
2023-02-17 05:03:32.634339,27.005552769999998,86.30244266,24.218502839999996,0.01157664868367192,0.03699583814204743,0.010381905581084538,b''
2023-02-17 05:03:32.839183,26.81334243,86.59075817,24.026292499999997,0.010132586419956624,0.0327220801589192,0.009079378512524272,b''
2023-02-17 05:03:33.044900,27.005552769999998,86.30244266,24.122397669999998,0.01022453732463191,0.03267485593414676,0.009132949709851346,b''
2023-02-17 05:03:33.249414,27.005552769999998,86.30244266,24.218502839999996,0.010527152724023381,0.03364193290462936,0.009440720592351681,b''
2023-02-17 05:03:33.454150,27.19776311,86.59075817,24.026292499999997,0.01037512325666512,0.03303175284190729,0.009165303230247446,b''
2023-02-17 05:03:33.658714,27.005552769999998,86.39854783,24.122397669999998,0.010514275472985446,0.0336381980432634,0.009391754959835907,b''
2023-02-17 05:03:33.862975,27.19776311,86.494653,24.122397669999998,0.012320458867293382,0.03918167130950678,0.010927332776304866,b''
2023-02-17 05:03:34.067584,26.33281658,86.494653,25.371764879999997,0.01117525422870358,0.03670703943726039,0.010767398234918346,b''
2023-02-17 05:03:34.272147,26.717237259999994,86.30244266,24.50681835,0.016466154650970566,0.05318923336903936,0.015103846892031925,b''
2023-02-17 05:03:34.476514,27.486078619999997,85.91802198,24.026292499999997,0.010321277100217685,0.03226301303357104,0.009022095367299698,b''
2023-02-17 05:03:34.680873,26.81334243,86.68686333999999,24.122397669999998,0.011673250979697514,0.03773932754006637,0.010501741920791119,b''
2023-02-17 05:03:34.885285,26.52502692,86.59075817,24.31460801,0.010105846647775252,0.03299046315078158,0.0092636927604417,b'1'
2023-02-17 05:03:35.089894,26.717237259999994,86.494653,24.218502839999996,0.010089899020158555,0.03266514071265192,0.009146239399569822,b''
2023-02-17 05:03:35.296044,27.101657939999996,86.39854783,24.31460801,0.010228615884557257,0.032608247092866804,0.009176736946017172,b''
2023-02-17 05:03:35.501379,27.005552769999998,86.494653,23.93018733,0.01621245905755586,0.051926025451166424,0.014366200374809068,b''
2023-02-17 05:03:35.706187,27.293868279999998,86.30244266,24.122397669999998,0.012240354117125207,0.03870365491957273,0.010818059448524764,b''
2023-02-17 05:03:35.910734,27.005552769999998,86.30244266,24.50681835,0.010237414575669845,0.03271600814582598,0.009290180486800637,b''
2023-02-17 05:03:36.115849,27.101657939999996,86.494653,24.122397669999998,0.010267385117174399,0.03276825037391973,0.009138700937626254,b''
2023-02-17 05:03:36.321092,26.428921749999997,86.68686333999999,24.602923519999997,0.01076865846414421,0.03532119976239301,0.010024642061125633,b'2'
2023-02-17 05:03:36.525353,27.005552769999998,86.39854783,24.026292499999997,0.010179466945999138,0.03256704905470542,0.009056465254388968,b''
2023-02-17 05:03:36.729542,27.005552769999998,86.39854783,24.218502839999996,0.012265581614201437,0.0392411312141121,0.010999738671841897,b''
2023-02-17 05:03:36.934097,26.428921749999997,86.494653,24.602923519999997,0.009697463649104066,0.031737153760786896,0.009027457069748834,b''
2023-02-17 05:03:37.138367,27.293868279999998,86.494653,24.218502839999996,0.010307666624953526,0.03266514071287929,0.009146239399569822,b''
2023-02-17 05:03:37.343177,27.101657939999996,86.20633749,24.41071318,0.014292923775542477,0.04546366179647521,0.012873768223357729,b''
2023-02-17 05:03:37.547500,27.19776311,86.494653,23.93018733,0.010478874489251666,0.033325042545357064,0.009219928437516955,b''
2023-02-17 05:03:37.752357,26.236711409999995,86.494653,24.602923519999997,0.011516043116046148,0.037964977305591674,0.01079892687806705,b'3'
2023-02-17 05:03:37.958160,27.19776311,86.59075817,24.602923519999997,0.011146773048892555,0.03548848945956706,0.010083300001838325,b''
2023-02-17 05:03:38.162551,25.85229073,87.26349436,24.31460801,0.014145614439314613,0.047748021973575305,0.013304239602746293,b''
2023-02-17 05:03:38.366835,22.58471495,87.16738919,28.927656169999995,0.008486154260936019,0.032752944317735455,0.010869499712953257,b''
2023-02-17 05:03:38.572199,20.1820857,82.26602552,30.7536544,0.007848020023516256,0.03199002447672683,0.011958887654941464,b''
2023-02-17 05:03:38.776962,25.179554539999998,90.24275463,21.1431374,0.009419136303279174,0.03375789690358033,0.007909198422566988,b''
2023-02-17 05:03:38.981196,27.486078619999997,85.82191681,25.27565971,0.011317362255226726,0.03533707865017277,0.010407224731238784,b''
2023-02-17 05:03:39.185502,29.02376134,86.20633749,21.81587359,0.012282651991426974,0.03648191667662104,0.009232324510151102,b''
2023-02-17 05:03:39.390045,27.966604469999996,86.68686333999999,22.873030459999995,0.014809090740186548,0.04590309225977762,0.012111902392348384,b'4'
2023-02-17 05:03:39.594354,27.19776311,86.20633749,23.93018733,0.011159741952951663,0.03537204428198493,0.00981899556990129,b''
2023-02-17 05:03:39.798863,27.67828896,84.66865476999999,22.29639944,0.01038025582647606,0.03175349091384305,0.008361872749162558,b''
2023-02-17 05:03:40.003116,37.96154215,87.74402020999999,19.509349509999996,0.014707447527371187,0.03399468251268445,0.007558511007744073,b''
2023-02-17 05:03:40.208447,31.90691644,88.70507190999999,23.545766649999997,0.013008314874696225,0.036164682618618826,0.009599509470831435,b''
2023-02-17 05:03:40.413125,32.387442289999996,89.08949258999999,23.257451139999997,0.012794969528727052,0.03519565802139368,0.00918807900882257,b''
2023-02-17 05:03:40.617780,39.30701453,91.49212183999998,24.9873442,0.026718210798435393,0.062190065232698544,0.0169846816812651,b'5'
2023-02-17 05:03:40.822251,29.408182019999995,86.30244266,23.065240799999998,0.015207850170440906,0.04462957337614171,0.01192772562387745,b''
2023-02-17 05:03:41.026707,33.829019839999994,86.30244266,18.163877129999996,0.013598377096741388,0.03469131429778827,0.007301401338850155,b''
2023-02-17 05:03:41.231551,30.56144406,91.01159598999999,20.854821889999997,0.013319568572455864,0.039665507666995836,0.009089139560444437,b''
2023-02-17 05:03:41.436293,32.387442289999996,86.78296850999999,24.122397669999998,0.014347044891110272,0.03844326865464609,0.010685781209645029,b''
2023-02-17 05:03:41.640754,33.73291467,86.494653,20.75871672,0.012441830395346187,0.031902129218678965,0.007656511012498868,b''
2023-02-17 05:03:41.845173,31.810811269999995,87.93623055,12.39756693,0.012165198630555096,0.03362887234743539,0.0047411197080009515,b''
2023-02-17 05:03:42.050048,28.254919979999997,87.07128402,23.065240799999998,0.01342584026338045,0.04137350775044979,0.010959869602800154,b'6'
2023-02-17 05:03:42.254518,27.293868279999998,88.51286157,23.16134597,0.011752301719980096,0.038112217902153134,0.009972903924335697,b''
2023-02-17 05:03:42.458837,26.236711409999995,85.05307545,24.699028689999995,0.010915532448393606,0.03538551727774575,0.010275794282847528,b''
2023-02-17 05:03:42.663632,25.75618556,86.78296850999999,25.27565971,0.009782219790736235,0.03296024056362512,0.009599715690114863,b''
2023-02-17 05:03:42.867658,32.964073309999996,78.90234457,10.475463529999999,0.012079663438157695,0.02891371336068005,0.003838726865183162,b''
2023-02-17 05:03:43.072320,28.54323549,88.99338741999999,18.74050815,0.012031660162506341,0.03751285289763473,0.00789957485415016,b''
2023-02-17 05:03:43.277167,29.50428719,84.95697028,25.660080389999997,0.018774734141857152,0.054061449450728105,0.01632851470969854,b'7'
2023-02-17 05:03:43.481462,25.371764879999997,84.5725496,23.065240799999998,0.010779496435247893,0.03593165478400806,0.00979954221384105,b''
2023-02-17 05:03:43.685996,24.699028689999995,82.55434103,27.101657939999996,0.009045054451917167,0.030232302623289797,0.009924923562039112,b''
